solar.time,location,DO.obs,DO.sat,temp.water,light,depth,discharge,tt,pressure.kPa
2019-06-09T13:53:36Z,S1,10.48,13.47755478,2.704403451,1624.79,0.220402401,0.036107144,108.0048815,98.40938
2019-06-09T14:08:36Z,S1,10.43016716,13.47462546,2.703990293,1587.66,0.220390499,0.036095853,108.0180024,98.38938
2019-06-09T14:23:36Z,S1,10.43,13.47323688,2.703602584,1380.71,0.220378598,0.036084561,108.0311273,98.37937
2019-06-09T14:38:36Z,S1,10.43,13.46873173,2.703241803,94.24,0.220366696,0.03607327,108.0442564,98.34937
2019-06-09T14:53:36Z,S1,10.4,13.46654265,2.702909534,108.49,0.220354794,0.036061979,108.0573895,98.33436
2019-06-09T15:08:36Z,S1,10.4,13.4643406,2.702607444,90.45,0.220342892,0.036050688,108.0705268,98.31935
2019-06-09T15:23:36Z,S1,10.4,13.4629046,2.702337271,69.53,0.22033099,0.036039397,108.0836682,98.30936
2019-06-09T15:38:36Z,S1,10.41,13.4598977,2.702100846,73.28,0.220319088,0.036028105,108.0968137,98.28935
2019-06-09T15:53:36Z,S1,10.42,13.45843034,2.70190015,59,0.220307187,0.036016814,108.1099634,98.27935
2019-06-09T16:08:36Z,S1,10.42,13.45539186,2.701737315,72.44881884,0.220295285,0.036005523,108.1231171,98.25934
2019-06-09T16:23:36Z,S1,10.42,13.45233776,2.701614532,66.31,0.220283383,0.035994232,108.136275,98.23934
2019-06-09T16:38:36Z,S1,10.43,13.44926397,2.701534062,153.54,0.220271481,0.03598294,108.149437,98.21933
2019-06-09T16:53:36Z,S1,10.42,13.44617257,2.701498327,40.77,0.220259579,0.035971649,108.1626031,98.19933
2019-06-09T17:08:36Z,S1,10.42,13.44616756,2.70151004,41.13,0.220247677,0.035960358,108.1757734,98.19933
2019-06-09T17:23:36Z,S1,10.41,13.44614101,2.701572073,43.75,0.220235776,0.035949067,108.1889478,98.19933
2019-06-09T17:38:36Z,S1,10.41,13.44531506,2.701687214,40.65,0.220223874,0.035937775,108.2021264,98.19433
2019-06-09T17:53:36Z,S1,10.42,13.44601848,2.701858368,39.33,0.220211972,0.035926484,108.2153091,98.19933
2019-06-09T18:08:36Z,S1,10.42,13.44436652,2.702088841,32.49,0.22020007,0.035915193,108.2284959,98.18933
2019-06-09T18:23:36Z,S1,10.43,13.44579418,2.702382474,33.8,0.220188168,0.035903902,108.2416869,98.19933
2019-06-09T18:38:36Z,S1,10.43,13.44822922,2.702743024,25.84,0.220176266,0.03589261,108.254882,98.216
2019-06-09T18:53:36Z,S1,10.44,13.44856209,2.703173765,24.85,0.220164365,0.035881319,108.2680813,98.21933
2019-06-09T19:08:36Z,S1,10.44,13.45248857,2.703678533,15.27,0.220152463,0.035870028,108.2812847,98.246
2019-06-09T19:23:36Z,S1,10.44,13.45431071,2.704262168,9.91,0.220140561,0.035858737,108.2944923,98.25934
2019-06-09T19:38:36Z,S1,10.44,13.45402466,2.704930273,4.06,0.220128659,0.035847445,108.307704,98.25934
2019-06-09T19:53:36Z,S1,10.44,13.45525533,2.705687146,1.45,0.220116757,0.035836154,108.32092,98.26935
2019-06-09T20:08:36Z,S1,10.45,13.45644498,2.706536089,0.44,0.220104855,0.035824863,108.33414,98.27935
2019-06-09T20:23:36Z,S1,10.45,13.45888637,2.707482951,0.25,0.220092954,0.035813572,108.3473643,98.29768
2019-06-09T20:38:36Z,S1,10.46,13.45869497,2.708535562,0.23,0.220081052,0.03580228,108.3605927,98.29935
2019-06-09T20:53:36Z,S1,10.46,13.46130157,2.709701802,0.18,0.22006915,0.035790989,108.3738253,98.31935
2019-06-09T21:08:36Z,S1,10.48,13.4623068,2.710984339,0.2,0.220057248,0.035779698,108.387062,98.32936
2019-06-09T21:23:36Z,S1,10.48,13.46170646,2.712386145,0.21,0.220045346,0.035768407,108.400303,98.32936
2019-06-09T21:38:36Z,S1,10.49,13.46260283,2.713919082,0.21,0.220033444,0.035757115,108.4135481,98.33936
2019-06-09T21:53:36Z,S1,10.49,13.46240322,2.715596294,0.22,0.220021543,0.035745824,108.4267974,98.3427
2019-06-09T22:08:36Z,S1,10.5,13.46265528,2.717426237,0.21,0.220009641,0.035734533,108.4400509,98.34937
2019-06-09T22:23:36Z,S1,10.51,13.46491405,2.719403012,0.22,0.219997739,0.035723242,108.4533086,98.36937
2019-06-09T22:38:36Z,S1,10.52,13.46400194,2.721533117,0.19,0.219985837,0.035711951,108.4665704,98.36937
2019-06-09T22:53:36Z,S1,10.53,13.46456398,2.723846265,0.16,0.219973935,0.035700659,108.4798365,98.37937
2019-06-09T23:08:36Z,S1,10.54,13.46348771,2.72636023,0.17,0.219962033,0.035689368,108.4931068,98.37937
2019-06-09T23:23:36Z,S1,10.54,13.46232631,2.729073499,0.19,0.219950132,0.035678077,108.5063812,98.37937
2019-06-09T23:38:36Z,S1,10.55,13.46168031,2.731956501,0.19,0.21993823,0.035666786,108.5196599,98.38315751
2019-06-09T23:53:36Z,S1,10.55,13.46044925,2.735044963,0.2,0.219926328,0.035655494,108.5329427,98.38374073
2019-06-10T00:08:36Z,S1,10.56,13.45913145,2.738411055,0.19,0.219914426,0.035644203,108.5462298,98.38452881
2019-06-10T00:23:36Z,S1,10.58,13.45751641,2.74205367,0.22,0.219902524,0.035632912,108.5595211,98.38416153
2019-06-10T00:38:36Z,S1,10.56,13.45563414,2.745928704,0.19,0.219890622,0.035621621,108.5728166,98.38271
2019-06-10T00:53:36Z,S1,10.57,13.45494249,2.749966817,0.21,0.219878721,0.035610329,108.5861163,98.38938
2019-06-10T01:08:36Z,S1,10.59,13.45152254,2.754335509,0.21,0.219866819,0.035599038,108.5994202,98.37937
2019-06-10T01:23:36Z,S1,10.59,13.44945939,2.759164272,0.17,0.219854917,0.035587747,108.6127284,98.37937
2019-06-10T01:38:36Z,S1,10.59,13.44668635,2.764323048,0.22,0.219843015,0.035576456,108.6260407,98.37569687
2019-06-10T01:53:36Z,S1,10.6,13.44388475,2.769667117,0.2,0.219831113,0.035565164,108.6393573,98.37234402
2019-06-10T02:08:36Z,S1,10.6,13.44102222,2.775129119,0.19,0.219819211,0.035553873,108.6526782,98.36891681
2019-06-10T02:23:36Z,S1,10.6,13.43790313,2.781318153,0.16,0.21980731,0.035542582,108.6660032,98.36582887
2019-06-10T02:38:36Z,S1,10.61,13.43462969,2.788253404,0.19,0.219795408,0.035531291,108.6793325,98.36379035
2019-06-10T02:53:36Z,S1,10.62,13.43122999,2.795349217,0.21,0.219783506,0.035519999,108.692666,98.36136939
2019-06-10T03:08:36Z,S1,10.63,13.42792297,2.802380655,0.19,0.219771604,0.035508708,108.7060038,98.35936
2019-06-10T03:23:36Z,S1,10.61,13.4248513,2.80959367,0.19,0.219759702,0.035497417,108.7193458,98.35936
2019-06-10T03:38:36Z,S1,10.62,13.42250102,2.818756955,0.24,0.2197478,0.035486126,108.732692,98.36937
2019-06-10T03:53:36Z,S1,10.64,13.4182688,2.828705336,0.49,0.219735899,0.035474834,108.7460425,98.36937
2019-06-10T04:08:36Z,S1,10.64,13.41412895,2.83783459,1.7,0.219723997,0.035463543,108.7593973,98.3677
2019-06-10T04:23:36Z,S1,10.65,13.41072098,2.846462986,4.9,0.219712095,0.035452252,108.7727563,98.36937
2019-06-10T04:38:36Z,S1,10.65,13.40657297,2.856230452,10.49,0.219700193,0.035440961,108.7861195,98.36937
2019-06-10T04:53:36Z,S1,10.67,13.40179091,2.871143258,16.44,0.219688291,0.035429669,108.7994871,98.37937
2019-06-10T05:08:36Z,S1,10.68,13.39609203,2.884583719,25.29,0.219676389,0.035418378,108.8128588,98.37937
2019-06-10T05:23:36Z,S1,10.69,13.39628682,2.894459139,32.47,0.219664488,0.035407087,108.8262349,98.40771
2019-06-10T05:38:36Z,S1,10.7,13.39235307,2.904355703,33.11,0.219652586,0.035395796,108.8396152,98.40938
2019-06-10T05:53:36Z,S1,10.71,13.38427902,2.919781203,36.09,0.219640684,0.035384505,108.8529998,98.39937
2019-06-10T06:08:36Z,S1,10.71,13.3729278,2.946640623,38.55,0.219628782,0.035373213,108.8663886,98.39937
2019-06-10T06:23:36Z,S1,10.72,13.36584107,2.959779873,52.16,0.21961688,0.035361922,108.8797817,98.38938
2019-06-10T06:38:36Z,S1,10.73,13.36164068,2.966078612,51.39,0.219604978,0.035350631,108.8931791,98.37937
2019-06-10T06:53:36Z,S1,10.74,13.3561945,2.979,49.6,0.219593077,0.03533934,108.9065808,98.37937
2019-06-10T07:08:36Z,S1,10.75,13.34272605,3.011,66,0.219581175,0.035328048,108.9199868,98.37937
2019-06-10T07:23:36Z,S1,10.75,13.32215505,3.06,54.39,0.219569273,0.035316757,108.933397,98.37937
2019-06-10T07:38:36Z,S1,10.75,13.32439004,3.051,58.37,0.219557371,0.035305466,108.9468115,98.36937
2019-06-10T07:53:36Z,S1,10.74,13.3236886,3.049,75.61,0.219545469,0.035294175,108.9602304,98.35936
2019-06-10T08:08:36Z,S1,10.74,13.310864,3.079,89.11,0.219533567,0.035282883,108.9736535,98.3577
2019-06-10T08:23:36Z,S1,10.73,13.28173107,3.142,84.73,0.219521666,0.035271592,108.9870809,98.33936
2019-06-10T08:38:36Z,S1,10.74,13.2748745,3.156,96,0.219509764,0.035260301,109.0005126,98.33269
2019-06-10T08:53:36Z,S1,10.72,13.26325773,3.179,89.98,0.219497862,0.03524901,109.0139486,98.31935
2019-06-10T09:08:36Z,S1,10.71,13.23156954,3.248,168.11,0.21948596,0.035237718,109.0273889,98.29935
2019-06-10T09:23:36Z,S1,10.7,13.20413833,3.307,309.73,0.219474058,0.035226427,109.0408336,98.27935
2019-06-10T09:38:36Z,S1,10.67,13.19519402,3.325,1490.78,0.219462156,0.035215136,109.0542825,98.26935
2019-06-10T09:53:36Z,S1,10.66,13.17434192,3.372,1566.98,0.219450255,0.035203845,109.0677357,98.25934
2019-06-10T10:08:36Z,S1,10.65,13.15396148,3.418,1612.43,0.219438353,0.035192553,109.0811933,98.24934
2019-06-10T10:23:36Z,S1,10.64,13.12211416,3.496,1651.81,0.219426451,0.035181262,109.0946552,98.24934
2019-06-10T10:38:36Z,S1,10.62,13.11001377,3.522,1702.92,0.219414549,0.035169971,109.1081214,98.23934
2019-06-10T10:53:36Z,S1,10.59,13.0671586,3.624,1749.62,0.219402647,0.03515868,109.1215919,98.22934
2019-06-10T11:08:36Z,S1,10.56,13.03903853,3.69,1753.08,0.219390745,0.035147388,109.1350668,98.21933
2019-06-10T11:23:36Z,S1,10.51,13.00342939,3.775,1795.73,0.219378844,0.035136097,109.148546,98.20933
2019-06-10T11:38:36Z,S1,10.48,12.94378265,3.921,1790.95,0.219366942,0.035124806,109.1620295,98.19933
2019-06-10T11:53:36Z,S1,10.43,12.91451821,3.995,1806.92,0.21935504,0.035113515,109.1755173,98.19933
2019-06-10T12:08:36Z,S1,10.38,12.8638965,4.12,1791.25,0.219343138,0.035102223,109.1890095,98.18933
2019-06-10T12:23:36Z,S1,10.33,12.81949381,4.23,1799.14,0.219331236,0.035090932,109.2025061,98.17932
2019-06-10T12:38:36Z,S1,10.28,12.78196096,4.323,1733.4,0.219319334,0.035079641,109.2160069,98.16932
2019-06-10T12:53:36Z,S1,10.25,12.7228363,4.469,1691.05,0.219307433,0.03506835,109.2295122,98.14932
2019-06-10T13:08:36Z,S1,10.21,12.6937418,4.54,1706.34,0.219295531,0.035057059,109.2430217,98.13598
2019-06-10T13:23:36Z,S1,10.18,12.6703137,4.599,1713.7,0.219283629,0.035045767,109.2565357,98.12931
2019-06-10T13:38:36Z,S1,10.15,12.6498466,4.653,1614.61,0.219271727,0.035034476,109.2700539,98.12931
2019-06-10T13:53:36Z,S1,10.14,12.64455157,4.667,1553.75,0.219259825,0.035023185,109.2835766,98.12931
2019-06-10T14:08:36Z,S1,10.14,12.62468027,4.719,1427.78,0.219247923,0.035011894,109.2971036,98.12765
2019-06-10T14:23:36Z,S1,10.12,12.61516824,4.741,1349.2,0.219236022,0.035000602,109.3106349,98.11931
2019-06-10T14:38:36Z,S1,10.11,12.61165246,4.751,115.41,0.21922412,0.034989311,109.3241706,98.12098
2019-06-10T14:53:36Z,S1,10.09,12.5934137,4.795,122.43,0.219212218,0.03497802,109.3377107,98.10931
2019-06-10T15:08:36Z,S1,10.1,12.61106315,4.748,117.28,0.219200316,0.034966729,109.3512552,98.10931
2019-06-10T15:23:36Z,S1,10.11,12.62035704,4.722,107.39,0.219188414,0.034955437,109.364804,98.10597
2019-06-10T15:38:36Z,S1,10.11,12.63053568,4.695,149.71,0.219176512,0.034944146,109.3783573,98.10597
2019-06-10T15:53:36Z,S1,10.13,12.65185469,4.636,83.34,0.219164611,0.034932855,109.3919149,98.09931
2019-06-10T16:08:36Z,S1,10.14,12.6446642,4.655,78.82,0.219152709,0.034921564,109.4054768,98.09931
2019-06-10T16:23:36Z,S1,10.16,12.6655022,4.6,101.08,0.219140807,0.034910272,109.4190432,98.09931
2019-06-10T16:38:36Z,S1,10.14,12.66947306,4.585,122.1,0.219128905,0.034898981,109.4326139,98.08764
2019-06-10T16:53:36Z,S1,10.15,12.68307094,4.546,68.39,0.219117003,0.03488769,109.4461891,98.0793
2019-06-10T17:08:36Z,S1,10.15,12.70366507,4.492,60.67,0.219105101,0.034876399,109.4597686,98.0793
2019-06-10T17:23:36Z,S1,10.15,12.70978039,4.476,64.96,0.2190932,0.034865107,109.4733526,98.0793
2019-06-10T17:38:36Z,S1,10.14,12.73353508,4.414,51.32,0.219081298,0.034853816,109.4869409,98.0793
2019-06-10T17:53:36Z,S1,10.15,12.73243463,4.413,42.61,0.219069396,0.034842525,109.5005336,98.0693
2019-06-10T18:08:36Z,S1,10.15,12.74731715,4.382,51.75,0.219057494,0.034831234,109.5141308,98.0893
2019-06-10T18:23:36Z,S1,10.17,12.76652711,4.336,38.07,0.219045592,0.034819942,109.5277323,98.09931
2019-06-10T18:38:36Z,S1,10.15,12.76300007,4.349,28.39,0.21903369,0.034808651,109.5413383,98.10931
2019-06-10T18:53:36Z,S1,10.15,12.78534437,4.295,28.65,0.219021789,0.03479736,109.5549487,98.11931
2019-06-10T19:08:36Z,S1,10.16,12.79651431,4.27,14.13,0.219009887,0.034786069,109.5685635,98.12931
2019-06-10T19:23:36Z,S1,10.15,12.79994384,4.265,7.88,0.218997985,0.034774777,109.5821827,98.13932
2019-06-10T19:38:36Z,S1,10.16,12.82668855,4.2,4.53,0.218986083,0.034763486,109.5958063,98.14932
2019-06-10T19:53:36Z,S1,10.16,12.82623454,4.205,1.51,0.218974181,0.034752195,109.6094344,98.15932
2019-06-10T20:08:36Z,S1,10.17,12.84526914,4.16,0.36,0.218962279,0.034740904,109.6230669,98.16932
2019-06-10T20:23:36Z,S1,10.17,12.84715361,4.159,0.15,0.218950378,0.034729613,109.6367038,98.17932
2019-06-10T20:38:36Z,S1,10.17,12.86617278,4.111,0.14,0.218938476,0.034718321,109.6503452,98.18099
2019-06-10T20:53:36Z,S1,10.18,12.87251398,4.098,0.12,0.218926574,0.03470703,109.663991,98.18933
2019-06-10T21:08:36Z,S1,10.18,12.87126695,4.105,0.13,0.218914672,0.034695739,109.6776412,98.19933
2019-06-10T21:23:36Z,S1,10.19,12.88303321,4.075,0.13,0.21890277,0.034684448,109.6912959,98.19933
2019-06-10T21:38:36Z,S1,10.2,12.90229905,4.026,0.16,0.218890868,0.034673156,109.704955,98.19933
2019-06-10T21:53:36Z,S1,10.21,12.91246838,4.004,0.15,0.218878967,0.034661865,109.7186186,98.20933
2019-06-10T22:08:36Z,S1,10.21,12.90655566,4.019,0.16,0.218867065,0.034650574,109.7322866,98.20933
2019-06-10T22:23:36Z,S1,10.23,12.92352032,3.976,0.16,0.218855163,0.034639283,109.7459591,98.20933
2019-06-10T22:38:36Z,S1,10.23,12.94211543,3.929,0.15,0.218843261,0.034627991,109.759636,98.20933
2019-06-10T22:53:36Z,S1,10.23,12.94948387,3.918,0.17,0.218831359,0.0346167,109.7733174,98.22934
2019-06-10T23:08:36Z,S1,10.25,12.94203363,3.933,0.17,0.218819457,0.034605409,109.7870033,98.21933
2019-06-10T23:23:36Z,S1,10.27,12.96218703,3.886,0.14,0.218807556,0.034594118,109.8006936,98.22934
2019-06-10T23:38:36Z,S1,10.27,12.97739073,3.844,0.17,0.218795654,0.034582826,109.8143884,98.21933
2019-06-10T23:53:36Z,S1,10.26,12.98359351,3.836,0.16,0.218783752,0.034571535,109.8280877,98.23934
2019-06-11T00:08:36Z,S1,10.26,12.97960817,3.846,0.18,0.21877185,0.034560244,109.8417914,98.23934
2019-06-11T00:23:36Z,S1,10.28,12.9946762,3.812,0.19,0.218759948,0.034548953,109.8554996,98.24934
2019-06-11T00:38:36Z,S1,10.29,13.01026793,3.773,0.17,0.218748046,0.034537661,109.8692123,98.24934
2019-06-11T00:53:36Z,S1,10.29,13.01436451,3.759,0.16,0.218736145,0.03452637,109.8829295,98.23934
2019-06-11T01:08:36Z,S1,10.3,13.00946743,3.775,0.26,0.218724243,0.034515079,109.8966512,98.24934
2019-06-11T01:23:36Z,S1,10.3,13.02479606,3.738,0.22,0.218712341,0.034503788,109.9103774,98.25267
2019-06-11T01:38:36Z,S1,10.31,13.04227388,3.697,0.19,0.218700439,0.034492496,109.924108,98.25934
2019-06-11T01:53:36Z,S1,10.32,13.04669994,3.686,0.2,0.218688537,0.034481205,109.9378432,98.25934
2019-06-11T02:08:36Z,S1,10.31,13.04097235,3.704,0.2,0.218676635,0.034469914,109.9515828,98.26935
2019-06-11T02:23:36Z,S1,10.33,13.05849088,3.668,0.21,0.218664734,0.034458623,109.965327,98.28935
2019-06-11T02:38:36Z,S1,10.33,13.07817047,3.623,0.21,0.218652832,0.034447331,109.9790756,98.29935
2019-06-11T02:53:36Z,S1,10.34,13.07069559,3.634,0.22,0.21864093,0.03443604,109.9928288,98.27935
2019-06-11T03:08:36Z,S1,10.34,13.07140251,3.636,0.22,0.218629028,0.034424749,110.0065864,98.28935
2019-06-11T03:23:36Z,S1,10.35,13.09035943,3.596,0.23,0.218617126,0.034413458,110.0203486,98.30769
2019-06-11T03:38:36Z,S1,10.35,13.10490724,3.557,0.27,0.218605224,0.034402167,110.0341153,98.29935
2019-06-11T03:53:36Z,S1,10.37,13.10277379,3.566,0.5,0.218593323,0.034390875,110.0478866,98.30936
2019-06-11T04:08:36Z,S1,10.38,13.10115098,3.57,1.93,0.218581421,0.034379584,110.0616623,98.30936
2019-06-11T04:23:36Z,S1,10.38,13.12165571,3.527,5.8,0.218569519,0.034368293,110.0754426,98.32936
2019-06-11T04:38:36Z,S1,10.39,13.13824647,3.49,10,0.218557617,0.034357002,110.0892274,98.33936
2019-06-11T04:53:36Z,S1,10.4,13.13569126,3.5,14.25,0.218545715,0.03434571,110.1030167,98.34937
2019-06-11T05:08:36Z,S1,10.4,13.13120919,3.511,17.73,0.218533813,0.034334419,110.1168105,98.34937
2019-06-11T05:23:36Z,S1,10.42,13.14822556,3.473,20.95,0.218521912,0.034323128,110.1306089,98.35936
2019-06-11T05:38:36Z,S1,10.44,13.16223953,3.435,24.97,0.21851001,0.034311837,110.1444119,98.34937
2019-06-11T05:53:36Z,S1,10.44,13.1589662,3.443,26.2,0.218498108,0.034300545,110.1582194,98.34937
2019-06-11T06:08:36Z,S1,10.44,13.14518307,3.473,28.04,0.218486206,0.034289254,110.1720314,98.33936
2019-06-11T06:23:36Z,S1,10.45,13.15469292,3.446,33.2,0.218474304,0.034277963,110.185848,98.32936
2019-06-11T06:38:36Z,S1,10.47,13.16287617,3.426,31.47,0.218462402,0.034266672,110.1996691,98.32936
2019-06-11T06:53:36Z,S1,10.47,13.1466305,3.462,33.5,0.218450501,0.03425538,110.2134948,98.31935
2019-06-11T07:08:36Z,S1,10.48,13.13042406,3.498,53.87,0.218438599,0.034244089,110.227325,98.30936
2019-06-11T07:23:36Z,S1,10.48,13.13460912,3.484,38.55,0.218426697,0.034232798,110.2411598,98.29935
2019-06-11T07:38:36Z,S1,10.48,13.13624056,3.48,40.72,0.218414795,0.034221507,110.2549992,98.29935
2019-06-11T07:53:36Z,S1,10.48,13.1171509,3.525,48.76,0.218402893,0.034210215,110.2688431,98.29435
2019-06-11T08:08:36Z,S1,10.47,13.09770925,3.571,59.93,0.218390991,0.034198924,110.2826916,98.28935
2019-06-11T08:23:36Z,S1,10.46,13.09461772,3.578,49.98,0.21837909,0.034187633,110.2965447,98.28768
2019-06-11T08:38:36Z,S1,10.46,13.0793852,3.615,54.9,0.218367188,0.034176342,110.3104023,98.28602
2019-06-11T08:53:36Z,S1,10.45,13.05194372,3.683,56.59,0.218355286,0.03416505,110.3242646,98.28602
2019-06-11T09:08:36Z,S1,10.43,13.02029285,3.753,79.84,0.218343384,0.034153759,110.3381314,98.26268
2019-06-11T09:23:36Z,S1,10.41,13.01392742,3.767,204.78,0.218331482,0.034142468,110.3520028,98.25767
2019-06-11T09:38:36Z,S1,10.41,12.97832596,3.853,1590.57,0.21831958,0.034131177,110.3658788,98.24934
2019-06-11T09:53:36Z,S1,10.39,12.97080623,3.87,1639.2,0.218307679,0.034119885,110.3797593,98.24434
2019-06-11T10:08:36Z,S1,10.37,12.9462709,3.928,1686.52,0.218295777,0.034108594,110.3936445,98.23434
2019-06-11T10:23:36Z,S1,10.35,12.91672993,3.997,1726.27,0.218283875,0.034097303,110.4075343,98.21933
2019-06-11T10:38:36Z,S1,10.34,12.90426101,4.028,1759.89,0.218271973,0.034086012,110.4214287,98.21767
2019-06-11T10:53:36Z,S1,10.32,12.85756754,4.14,1786.72,0.218260071,0.034074721,110.4353276,98.19933
2019-06-11T11:08:36Z,S1,10.28,12.84173178,4.178,1810.32,0.218248169,0.034063429,110.4492312,98.19266
2019-06-11T11:23:36Z,S1,10.24,12.7946079,4.298,1826.57,0.218236268,0.034052138,110.4631394,98.18933
2019-06-11T11:38:36Z,S1,10.2,12.74154595,4.426,1837.38,0.218224366,0.034040847,110.4770522,98.16432
2019-06-11T11:53:36Z,S1,10.16,12.70738423,4.512,1842.71,0.218212464,0.034029556,110.4909696,98.15599
2019-06-11T12:08:36Z,S1,10.11,12.64375971,4.673,1834.31,0.218200562,0.034018264,110.5048917,98.13932
2019-06-11T12:23:36Z,S1,10.07,12.60665023,4.763,1820.7,0.21818866,0.034006973,110.5188183,98.11764
2019-06-11T12:38:36Z,S1,10.03,12.55941284,4.882,1818.3,0.218176758,0.033995682,110.5327496,98.09931
2019-06-11T12:53:36Z,S1,9.99,12.51892134,4.987,1800.5,0.218164857,0.033984391,110.5466855,98.0893
2019-06-11T13:08:36Z,S1,9.95,12.49958852,5.034,1775.95,0.218152955,0.033973099,110.560626,98.07597
2019-06-11T13:23:36Z,S1,9.92,12.46071891,5.129,1744.23,0.218141053,0.033961808,110.5745712,98.04929
2019-06-11T13:38:36Z,S1,9.89,12.45743638,5.13,1706.4,0.218129151,0.033950517,110.588521,98.02929
2019-06-11T13:53:36Z,S1,9.87,12.45303483,5.142,1664.65,0.218117249,0.033939226,110.6024755,98.02929
2019-06-11T14:08:36Z,S1,9.87,12.43266951,5.191,1615.26,0.218105347,0.033927934,110.6164346,98.01262
2019-06-11T14:23:36Z,S1,9.86,12.43658475,5.171,1545.16,0.218093446,0.033916643,110.6303983,97.98928
2019-06-11T14:38:36Z,S1,9.84,12.41808205,5.217,64.68,0.218081544,0.033905352,110.6443667,97.97761
2019-06-11T14:53:36Z,S1,9.83,12.41809108,5.209,55.14,0.218069642,0.033894061,110.6583398,97.95761
2019-06-11T15:08:36Z,S1,9.83,12.41688219,5.205,50.46,0.21805774,0.033882769,110.6723174,97.93927
2019-06-11T15:23:36Z,S1,9.84,12.41955907,5.197,47.26,0.218045838,0.033871478,110.6862998,97.9376
2019-06-11T15:38:36Z,S1,9.83,12.45508884,5.096,80.7,0.218033936,0.033860187,110.7002868,97.9276
2019-06-11T15:53:36Z,S1,9.85,12.44875104,5.102,41.67,0.218022035,0.033848896,110.7142785,97.89926
2019-06-11T16:08:36Z,S1,9.86,12.46677889,5.049,42.28,0.218010133,0.033837604,110.7282749,97.88926
2019-06-11T16:23:36Z,S1,9.87,12.47932799,5.011,40.52,0.217998231,0.033826313,110.7422759,97.87926
2019-06-11T16:38:36Z,S1,9.88,12.48489642,4.988,135.88,0.217986329,0.033815022,110.7562816,97.85925
2019-06-11T16:53:36Z,S1,9.88,12.50787302,4.922,33.54,0.217974427,0.033803731,110.770292,97.84925
2019-06-11T17:08:36Z,S1,9.88,12.51234698,4.906,31.48,0.217962525,0.033792439,110.784307,97.83925
2019-06-11T17:23:36Z,S1,9.86,12.52910378,4.857,33.16,0.217950624,0.033781148,110.7983268,97.82924
2019-06-11T17:38:36Z,S1,9.86,12.54292617,4.816,28.02,0.217938722,0.033769857,110.8123512,97.81924
2019-06-11T17:53:36Z,S1,9.88,12.54669891,4.8,26.26,0.21792682,0.033758566,110.8263803,97.80424
2019-06-11T18:08:36Z,S1,9.88,12.56917859,4.738,24.4,0.217914918,0.033747275,110.8404141,97.79924
2019-06-11T18:23:36Z,S1,9.87,12.56432988,4.747,22.38,0.217903016,0.033735983,110.8544526,97.78923
2019-06-11T18:38:36Z,S1,9.89,12.58912465,4.681,19.75,0.217891114,0.033724692,110.8684958,97.78923
2019-06-11T18:53:36Z,S1,9.9,12.5985433,4.656,17.17,0.217879213,0.033713401,110.8825437,97.78923
2019-06-11T19:08:36Z,S1,9.9,12.60348203,4.639,14.05,0.217867311,0.03370211,110.8965963,97.77924
2019-06-11T19:23:36Z,S1,9.92,12.62544671,4.577,10.15,0.217855409,0.033690818,110.9106537,97.76923
2019-06-11T19:38:36Z,S1,9.92,12.62393158,4.581,5.73,0.217843507,0.033679527,110.9247157,97.76923
2019-06-11T19:53:36Z,S1,9.91,12.6387202,4.542,2.07,0.217831605,0.033668236,110.9387825,97.76923
2019-06-11T20:08:36Z,S1,9.91,12.65540792,4.502,0.57,0.217819703,0.033656945,110.9528539,97.77924
2019-06-11T20:23:36Z,S1,9.93,12.65798917,4.503,0.3,0.217807802,0.033645653,110.9669301,97.79924
2019-06-11T20:38:36Z,S1,9.93,12.68339189,4.439,0.26,0.2177959,0.033634362,110.981011,97.80591
2019-06-11T20:53:36Z,S1,9.95,12.68766342,4.433,0.29,0.217783998,0.033623071,110.9950967,97.81924
2019-06-11T21:08:36Z,S1,9.94,12.70178181,4.4,0.3,0.217772096,0.03361178,111.009187,97.82924
2019-06-11T21:23:36Z,S1,9.96,12.71060331,4.377,0.26,0.217760194,0.033600488,111.0232822,97.82924
2019-06-11T21:38:36Z,S1,9.96,12.72212868,4.347,0.24,0.217748292,0.033589197,111.037382,97.82924
2019-06-11T21:53:36Z,S1,9.97,12.7293884,4.332,0.3,0.217736391,0.033577906,111.0514866,97.83925
2019-06-11T22:08:36Z,S1,9.99,12.74712104,4.286,0.3,0.217724489,0.033566615,111.0655959,97.83925
2019-06-11T22:23:36Z,S1,10,12.74210447,4.299,0.31,0.217712587,0.033555323,111.07971,97.83925
2019-06-11T22:38:36Z,S1,10,12.76803189,4.23,0.29,0.217700685,0.033544032,111.0938288,97.83425
2019-06-11T22:53:36Z,S1,10.01,12.75915545,4.251,0.29,0.217688783,0.033532741,111.1079524,97.82924
2019-06-11T23:08:36Z,S1,10.01,12.77470825,4.207,0.29,0.217676881,0.03352145,111.1220807,97.81924
2019-06-11T23:23:36Z,S1,10.01,12.78341692,4.182,0.3,0.21766498,0.033510158,111.1362138,97.81257
2019-06-11T23:38:36Z,S1,10.03,12.77554351,4.201,0.3,0.217653078,0.033498867,111.1503517,97.80924
2019-06-11T23:53:36Z,S1,10.03,12.79308978,4.152,0.28,0.217641176,0.033487576,111.1644943,97.79924
2019-06-12T00:08:36Z,S1,10.04,12.8098454,4.109,0.3,0.217629274,0.033476285,111.1786417,97.79924
